county,tract,state,placefp14,stab,cntyname,placefp,placenm,placenm14,pop10,afact
17031,8052.01,17,53000,IL,Cook IL, , ,"Niles village, IL",934,0.2742
17031,8053.01,17,53000,IL,Cook IL, , ,"Niles village, IL",1194,0.3415
17031,8054.01,17,53000,IL,Cook IL, , ,"Niles village, IL",3811,0.9922
17031,8054.02,17,53000,IL,Cook IL, , ,"Niles village, IL",5095,1
17031,8059.02,17,53000,IL,Cook IL, , ,"Niles village, IL",2312,0.3585
17031,8060.01,17,53000,IL,Cook IL, , ,"Niles village, IL",1180,0.203
17031,8060.03,17,53000,IL,Cook IL, , ,"Niles village, IL",833,0.1027
17031,8060.04,17,53000,IL,Cook IL, , ,"Niles village, IL",5317,0.6992
17031,8081.00,17,53000,IL,Cook IL, , ,"Niles village, IL",3931,1
17031,8082.00,17,53000,IL,Cook IL, , ,"Niles village, IL",5196,1
17031,7709.01,17,53377,IL,Cook IL, , ,"Norridge village, IL",1921,0.3893
17031,7709.02,17,53377,IL,Cook IL, , ,"Norridge village, IL",3325,0.9443
17031,8105.01,17,53377,IL,Cook IL, , ,"Norridge village, IL",5047,0.9996
17031,8105.02,17,53377,IL,Cook IL, , ,"Norridge village, IL",4279,0.8286
17031,8156.00,17,54144,IL,Cook IL, , ,"North Riverside village, IL",4973,1
17031,8180.00,17,54144,IL,Cook IL, , ,"North Riverside village, IL",1699,0.4013
17031,8015.00,17,53481,IL,Cook IL, , ,"Northbrook village, IL",5083,0.8575
17031,8016.01,17,53481,IL,Cook IL, , ,"Northbrook village, IL",4041,0.9544
17031,8016.05,17,53481,IL,Cook IL, , ,"Northbrook village, IL",5368,0.9587
17031,8016.06,17,53481,IL,Cook IL, , ,"Northbrook village, IL",3982,0.6564
17031,8016.08,17,53481,IL,Cook IL, , ,"Northbrook village, IL",3691,0.5623
17031,8017.01,17,53481,IL,Cook IL, , ,"Northbrook village, IL",3728,1
17031,8017.02,17,53481,IL,Cook IL, , ,"Northbrook village, IL",4671,1
17031,8018.00,17,53481,IL,Cook IL, , ,"Northbrook village, IL",2130,0.3791
17031,8023.00,17,53481,IL,Cook IL, , ,"Northbrook village, IL",8,0.0017
17031,8024.02,17,53481,IL,Cook IL, , ,"Northbrook village, IL",478,0.0991
17031,8008.00,17,53663,IL,Cook IL, , ,"Northfield village, IL",1745,0.791
17031,8018.00,17,53663,IL,Cook IL, , ,"Northfield village, IL",3450,0.614
17031,8019.02,17,53663,IL,Cook IL, , ,"Northfield village, IL",225,0.0698
17031,8113.01,17,53871,IL,Cook IL, , ,"Northlake city, IL",1450,0.2993
17031,8117.02,17,53871,IL,Cook IL, , ,"Northlake city, IL",2506,0.4891
17031,8118.00,17,53871,IL,Cook IL, , ,"Northlake city, IL",5399,1
17031,8167.00,17,53871,IL,Cook IL, , ,"Northlake city, IL",2809,1
17031,8168.00,17,53871,IL,Cook IL, , ,"Northlake city, IL",159,0.0296
17031,8184.01,17,54534,IL,Cook IL, , ,"Oak Brook village, IL",7,0.0019
17031,8245.03,17,54638,IL,Cook IL, , ,"Oak Forest city, IL",171,0.0254
17031,8245.05,17,54638,IL,Cook IL, , ,"Oak Forest city, IL",6860,0.9987
17031,8245.06,17,54638,IL,Cook IL, , ,"Oak Forest city, IL",5925,0.7779
17031,8246.01,17,54638,IL,Cook IL, , ,"Oak Forest city, IL",1505,0.3425
17031,8246.02,17,54638,IL,Cook IL, , ,"Oak Forest city, IL",3575,0.5462
17031,8250.00,17,54638,IL,Cook IL, , ,"Oak Forest city, IL",5044,0.9884
17031,8252.00,17,54638,IL,Cook IL, , ,"Oak Forest city, IL",2002,0.9965
17031,8253.02,17,54638,IL,Cook IL, , ,"Oak Forest city, IL",2857,0.4552
17031,8256.00,17,54638,IL,Cook IL, , ,"Oak Forest city, IL",23,0.0041
17031,8221.01,17,54820,IL,Cook IL, , ,"Oak Lawn village, IL",4480,1
17031,8221.02,17,54820,IL,Cook IL, , ,"Oak Lawn village, IL",4414,1
17031,8222.00,17,54820,IL,Cook IL, , ,"Oak Lawn village, IL",3703,1
17031,8223.01,17,54820,IL,Cook IL, , ,"Oak Lawn village, IL",3836,1
17031,8223.02,17,54820,IL,Cook IL, , ,"Oak Lawn village, IL",4484,1
17031,8224.00,17,54820,IL,Cook IL, , ,"Oak Lawn village, IL",4528,0.7273
17031,8225.00,17,54820,IL,Cook IL, , ,"Oak Lawn village, IL",4455,1
17031,8226.01,17,54820,IL,Cook IL, , ,"Oak Lawn village, IL",4470,1
17031,8226.02,17,54820,IL,Cook IL, , ,"Oak Lawn village, IL",7061,1
17031,8227.01,17,54820,IL,Cook IL, , ,"Oak Lawn village, IL",4181,1
17031,8227.02,17,54820,IL,Cook IL, , ,"Oak Lawn village, IL",3745,1
17031,8228.01,17,54820,IL,Cook IL, , ,"Oak Lawn village, IL",3345,1
17031,8228.02,17,54820,IL,Cook IL, , ,"Oak Lawn village, IL",3616,1
17031,8229.00,17,54820,IL,Cook IL, , ,"Oak Lawn village, IL",143,0.07
17031,8230.01,17,54820,IL,Cook IL, , ,"Oak Lawn village, IL",7,0.0011
17031,8232.00,17,54820,IL,Cook IL, , ,"Oak Lawn village, IL",222,0.0455
17031,8121.00,17,54885,IL,Cook IL, , ,"Oak Park village, IL",4560,1
17031,8122.00,17,54885,IL,Cook IL, , ,"Oak Park village, IL",3942,1
17031,8123.01,17,54885,IL,Cook IL, , ,"Oak Park village, IL",3972,1
17031,8123.02,17,54885,IL,Cook IL, , ,"Oak Park village, IL",2818,1
17031,8124.00,17,54885,IL,Cook IL, , ,"Oak Park village, IL",3491,1
17031,8125.00,17,54885,IL,Cook IL, , ,"Oak Park village, IL",3375,1
17031,8126.00,17,54885,IL,Cook IL, , ,"Oak Park village, IL",3706,1
17031,8127.00,17,54885,IL,Cook IL, , ,"Oak Park village, IL",3216,1
17031,8128.01,17,54885,IL,Cook IL, , ,"Oak Park village, IL",2943,1
17031,8128.02,17,54885,IL,Cook IL, , ,"Oak Park village, IL",2444,1
17031,8129.00,17,54885,IL,Cook IL, , ,"Oak Park village, IL",4749,1
17031,8130.00,17,54885,IL,Cook IL, , ,"Oak Park village, IL",3873,1
17031,8131.00,17,54885,IL,Cook IL, , ,"Oak Park village, IL",4538,1
17031,8132.00,17,54885,IL,Cook IL, , ,"Oak Park village, IL",4251,1
17031,8293.01,17,55938,IL,Cook IL, , ,"Olympia Fields village, IL",517,0.1298
17031,8300.04,17,55938,IL,Cook IL, , ,"Olympia Fields village, IL",517,0.0715
17031,8300.05,17,55938,IL,Cook IL, , ,"Olympia Fields village, IL",3954,0.9992
17031,8241.08,17,56627,IL,Cook IL, , ,"Orland Hills village, IL",6918,0.858
17031,8241.17,17,56627,IL,Cook IL, , ,"Orland Hills village, IL",60,0.0061
17031,8241.20,17,56627,IL,Cook IL, , ,"Orland Hills village, IL",171,0.0197
17031,8238.01,17,56640,IL,Cook IL, , ,"Orland Park village, IL",149,0.0261
17031,8239.01,17,56640,IL,Cook IL, , ,"Orland Park village, IL",636,0.1807
17031,8239.03,17,56640,IL,Cook IL, , ,"Orland Park village, IL",843,0.1791
17031,8241.05,17,56640,IL,Cook IL, , ,"Orland Park village, IL",6837,0.9988
17031,8241.06,17,56640,IL,Cook IL, , ,"Orland Park village, IL",6689,0.947
17031,8241.07,17,56640,IL,Cook IL, , ,"Orland Park village, IL",6487,0.9991
17031,8241.08,17,56640,IL,Cook IL, , ,"Orland Park village, IL",1145,0.142
17031,8241.13,17,56640,IL,Cook IL, , ,"Orland Park village, IL",3297,0.5024
17031,8241.14,17,56640,IL,Cook IL, , ,"Orland Park village, IL",4628,0.9828
17031,8241.15,17,56640,IL,Cook IL, , ,"Orland Park village, IL",3885,0.9911
17031,8241.16,17,56640,IL,Cook IL, , ,"Orland Park village, IL",4673,0.9905
17031,8241.19,17,56640,IL,Cook IL, , ,"Orland Park village, IL",5500,0.9692
17031,8241.20,17,56640,IL,Cook IL, , ,"Orland Park village, IL",7702,0.8873
17031,8241.21,17,56640,IL,Cook IL, , ,"Orland Park village, IL",751,0.2366
17031,8245.03,17,56640,IL,Cook IL, , ,"Orland Park village, IL",1926,0.2858
17031,8245.06,17,56640,IL,Cook IL, , ,"Orland Park village, IL",1566,0.2056
17031,8030.17,17,57225,IL,Cook IL, , ,"Palatine village, IL",1440,0.2377
17031,8036.03,17,57225,IL,Cook IL, , ,"Palatine village, IL",1436,0.2127
17031,8036.04,17,57225,IL,Cook IL, , ,"Palatine village, IL",4314,1
17031,8036.05,17,57225,IL,Cook IL, , ,"Palatine village, IL",7253,1
17031,8036.06,17,57225,IL,Cook IL, , ,"Palatine village, IL",7143,0.862
17031,8036.07,17,57225,IL,Cook IL, , ,"Palatine village, IL",5164,1
17031,8036.08,17,57225,IL,Cook IL, , ,"Palatine village, IL",4892,0.6678
17031,8036.10,17,57225,IL,Cook IL, , ,"Palatine village, IL",6917,0.961
17031,8036.11,17,57225,IL,Cook IL, , ,"Palatine village, IL",6112,1
17031,8037.01,17,57225,IL,Cook IL, , ,"Palatine village, IL",2705,1
17031,8037.02,17,57225,IL,Cook IL, , ,"Palatine village, IL",6255,1
17031,8038.00,17,57225,IL,Cook IL, , ,"Palatine village, IL",4725,1
17031,8039.01,17,57225,IL,Cook IL, , ,"Palatine village, IL",2997,0.8682
17031,8041.02,17,57225,IL,Cook IL, , ,"Palatine village, IL",4250,0.6078
17031,8041.06,17,57225,IL,Cook IL, , ,"Palatine village, IL",2954,0.4206
17031,8236.02,17,57381,IL,Cook IL, , ,"Palos Heights city, IL",641,0.1023
17031,8236.04,17,57381,IL,Cook IL, , ,"Palos Heights city, IL",3578,1
17031,8236.05,17,57381,IL,Cook IL, , ,"Palos Heights city, IL",2398,0.5274
17031,8238.06,17,57381,IL,Cook IL, , ,"Palos Heights city, IL",3,0.0008
17031,8239.01,17,57381,IL,Cook IL, , ,"Palos Heights city, IL",300,0.0853
17031,8239.03,17,57381,IL,Cook IL, , ,"Palos Heights city, IL",1722,0.3658
17031,8239.04,17,57381,IL,Cook IL, , ,"Palos Heights city, IL",3873,0.9644
17031,8237.02,17,57394,IL,Cook IL, , ,"Palos Hills city, IL",6314,0.9495
17031,8237.03,17,57394,IL,Cook IL, , ,"Palos Hills city, IL",567,0.0714
17031,8238.03,17,57394,IL,Cook IL, , ,"Palos Hills city, IL",6760,1
17031,8238.05,17,57394,IL,Cook IL, , ,"Palos Hills city, IL",2953,1
17031,8238.06,17,57394,IL,Cook IL, , ,"Palos Hills city, IL",890,0.2395
17031,8238.01,17,57407,IL,Cook IL, , ,"Palos Park village, IL",1234,0.2159
17031,8239.01,17,57407,IL,Cook IL, , ,"Palos Park village, IL",2563,0.7283
17031,8239.03,17,57407,IL,Cook IL, , ,"Palos Park village, IL",850,0.1806
17031,8240.04,17,57407,IL,Cook IL, , ,"Palos Park village, IL",200,0.0372
17031,8294.02,17,57732,IL,Cook IL, , ,"Park Forest village, IL",3336,0.997
17031,8301.00,17,57732,IL,Cook IL, , ,"Park Forest village, IL",3311,0.9866
17031,8302.02,17,57732,IL,Cook IL, , ,"Park Forest village, IL",2824,0.7913
17031,8303.00,17,57732,IL,Cook IL, , ,"Park Forest village, IL",4748,1
17031,8304.00,17,57732,IL,Cook IL, , ,"Park Forest village, IL",4453,1
17031,902.00,17,57875,IL,Cook IL, , ,"Park Ridge city, IL",87,0.0133
17031,903.00,17,57875,IL,Cook IL, , ,"Park Ridge city, IL",67,0.0488
17031,8055.01,17,57875,IL,Cook IL, , ,"Park Ridge city, IL",3400,1
17031,8055.02,17,57875,IL,Cook IL, , ,"Park Ridge city, IL",3888,1
17031,8056.00,17,57875,IL,Cook IL, , ,"Park Ridge city, IL",4511,1
17031,8057.01,17,57875,IL,Cook IL, , ,"Park Ridge city, IL",5074,1
17031,8057.02,17,57875,IL,Cook IL, , ,"Park Ridge city, IL",2015,1
17031,8058.01,17,57875,IL,Cook IL, , ,"Park Ridge city, IL",2400,1
17031,8058.02,17,57875,IL,Cook IL, , ,"Park Ridge city, IL",4926,1
17031,8059.01,17,57875,IL,Cook IL, , ,"Park Ridge city, IL",2240,0.5842
17031,8059.02,17,57875,IL,Cook IL, , ,"Park Ridge city, IL",4137,0.6415
17031,8060.02,17,57875,IL,Cook IL, , ,"Park Ridge city, IL",7,0.0009
17031,8060.03,17,57875,IL,Cook IL, , ,"Park Ridge city, IL",585,0.0721
17031,8060.04,17,57875,IL,Cook IL, , ,"Park Ridge city, IL",146,0.0192
17031,8104.00,17,57875,IL,Cook IL, , ,"Park Ridge city, IL",3997,0.7471
17031,8272.00,17,59572,IL,Cook IL, , ,"Phoenix village, IL",1964,0.4744
17031,8248.00,17,61314,IL,Cook IL, , ,"Posen village, IL",5536,0.7138
17031,8268.00,17,61314,IL,Cook IL, , ,"Posen village, IL",451,0.083
17031,8016.03,17,62016,IL,Cook IL, , ,"Prospect Heights city, IL",48,0.0125
17031,8025.05,17,62016,IL,Cook IL, , ,"Prospect Heights city, IL",1918,0.2802
17031,8026.05,17,62016,IL,Cook IL, , ,"Prospect Heights city, IL",2275,0.3346
17031,8026.07,17,62016,IL,Cook IL, , ,"Prospect Heights city, IL",1444,1
17031,8026.08,17,62016,IL,Cook IL, , ,"Prospect Heights city, IL",1860,0.2973
17031,8026.09,17,62016,IL,Cook IL, , ,"Prospect Heights city, IL",6699,1
17031,8026.10,17,62016,IL,Cook IL, , ,"Prospect Heights city, IL",137,0.0792
17031,8029.00,17,62016,IL,Cook IL, , ,"Prospect Heights city, IL",234,0.0385
17031,8030.14,17,62016,IL,Cook IL, , ,"Prospect Heights city, IL",362,0.1055
17031,8030.15,17,62016,IL,Cook IL, , ,"Prospect Heights city, IL",1279,0.2868
17031,8300.07,17,63706,IL,Cook IL, , ,"Richton Park village, IL",4583,0.9095
17031,8300.08,17,63706,IL,Cook IL, , ,"Richton Park village, IL",4439,0.9784
17031,8302.01,17,63706,IL,Cook IL, , ,"Richton Park village, IL",4624,0.8641
17031,8119.00,17,64304,IL,Cook IL, , ,"River Forest village, IL",5738,1
17031,8120.00,17,64304,IL,Cook IL, , ,"River Forest village, IL",5434,1
17031,8111.00,17,64343,IL,Cook IL, , ,"River Grove village, IL",6520,1
17031,8112.00,17,64343,IL,Cook IL, , ,"River Grove village, IL",3707,0.7034
17031,8215.00,17,64278,IL,Cook IL, , ,"Riverdale village, IL",2341,1
17031,8266.00,17,64278,IL,Cook IL, , ,"Riverdale village, IL",5540,1
17031,8267.00,17,64278,IL,Cook IL, , ,"Riverdale village, IL",5569,1
17031,8268.00,17,64278,IL,Cook IL, , ,"Riverdale village, IL",99,0.0182
17031,8157.01,17,64421,IL,Cook IL, , ,"Riverside village, IL",3811,0.9705
17031,8157.02,17,64421,IL,Cook IL, , ,"Riverside village, IL",4949,0.9651
17031,8191.00,17,64421,IL,Cook IL, , ,"Riverside village, IL",115,0.0253
17031,8236.03,17,64616,IL,Cook IL, , ,"Robbins village, IL",1295,0.4793
17031,8243.00,17,64616,IL,Cook IL, , ,"Robbins village, IL",3507,0.7285
17031,8244.00,17,64616,IL,Cook IL, , ,"Robbins village, IL",535,0.2309
17031,8035.00,17,65338,IL,Cook IL, , ,"Rolling Meadows city, IL",127,0.0218
17031,8039.01,17,65338,IL,Cook IL, , ,"Rolling Meadows city, IL",430,0.1246
17031,8039.02,17,65338,IL,Cook IL, , ,"Rolling Meadows city, IL",3513,1
17031,8040.00,17,65338,IL,Cook IL, , ,"Rolling Meadows city, IL",4587,1
17031,8041.02,17,65338,IL,Cook IL, , ,"Rolling Meadows city, IL",383,0.0548
17031,8041.06,17,65338,IL,Cook IL, , ,"Rolling Meadows city, IL",4042,0.5755
17031,8041.08,17,65338,IL,Cook IL, , ,"Rolling Meadows city, IL",198,0.051
17031,8041.09,17,65338,IL,Cook IL, , ,"Rolling Meadows city, IL",1883,0.6372
17031,8046.03,17,65338,IL,Cook IL, , ,"Rolling Meadows city, IL",1582,0.2835
17031,8051.05,17,65338,IL,Cook IL, , ,"Rolling Meadows city, IL",7354,0.9997
17031,8046.07,17,65806,IL,Cook IL, , ,"Roselle village, IL",3015,0.4277
17031,8048.03,17,65806,IL,Cook IL, , ,"Roselle village, IL",717,0.133
17031,7706.02,17,65819,IL,Cook IL, , ,"Rosemont village, IL",1521,0.3069
17031,7707.00,17,65819,IL,Cook IL, , ,"Rosemont village, IL",2681,1
17031,8285.03,17,67769,IL,Cook IL, , ,"Sauk Village village, IL",4314,0.9324
17031,8285.04,17,67769,IL,Cook IL, , ,"Sauk Village village, IL",5777,0.9665
17031,8285.06,17,67769,IL,Cook IL, , ,"Sauk Village village, IL",9,0.0011
17031,8297.00,17,67769,IL,Cook IL, , ,"Sauk Village village, IL",406,0.0934
17031,8041.02,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",355,0.0508
17031,8041.08,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",3669,0.9459
17031,8043.08,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",2425,0.442
17031,8046.03,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",3154,0.5651
17031,8046.06,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",533,0.0749
17031,8046.08,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",2201,0.5812
17031,8046.09,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",5672,1
17031,8046.10,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",1680,0.7241
17031,8046.11,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",4359,1
17031,8047.06,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",712,0.288
17031,8047.09,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",1010,0.1551
17031,8047.10,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",3351,0.7703
17031,8047.11,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",4500,0.6047
17031,8047.12,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",5392,1
17031,8047.13,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",3138,0.6685
17031,8047.14,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",809,0.2325
17031,8047.15,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",411,0.1248
17031,8047.16,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",1557,0.2836
17031,8048.03,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",3601,0.6678
17031,8048.04,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",3184,0.4871
17031,8048.05,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",4882,0.7064
17031,8048.06,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",25,0.0067
17031,8048.07,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",3901,0.7543
17031,8048.08,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",2533,1
17031,8048.09,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",4224,1
17031,8048.10,17,68003,IL,Cook IL, , ,"Schaumburg village, IL",6949,1
17031,7708.00,17,68081,IL,Cook IL, , ,"Schiller Park village, IL",5580,0.9996
17031,8116.00,17,68081,IL,Cook IL, , ,"Schiller Park village, IL",6213,1
17031,8067.00,17,70122,IL,Cook IL, , ,"Skokie village, IL",4409,1
17031,8068.01,17,70122,IL,Cook IL, , ,"Skokie village, IL",4225,1
17031,8068.02,17,70122,IL,Cook IL, , ,"Skokie village, IL",3300,1
17031,8069.00,17,70122,IL,Cook IL, , ,"Skokie village, IL",4713,1
17031,8070.00,17,70122,IL,Cook IL, , ,"Skokie village, IL",5736,1
17031,8071.00,17,70122,IL,Cook IL, , ,"Skokie village, IL",3817,1
17031,8072.00,17,70122,IL,Cook IL, , ,"Skokie village, IL",5912,1
17031,8073.00,17,70122,IL,Cook IL, , ,"Skokie village, IL",7191,1
17031,8074.00,17,70122,IL,Cook IL, , ,"Skokie village, IL",6518,1
17031,8075.00,17,70122,IL,Cook IL, , ,"Skokie village, IL",3189,1
17031,8076.00,17,70122,IL,Cook IL, , ,"Skokie village, IL",6540,1
17031,8077.00,17,70122,IL,Cook IL, , ,"Skokie village, IL",5933,1
17031,8078.00,17,70122,IL,Cook IL, , ,"Skokie village, IL",2624,1
17031,8083.02,17,70122,IL,Cook IL, , ,"Skokie village, IL",677,0.1721
17031,8041.05,17,70564,IL,Cook IL, , ,"South Barrington village, IL",121,0.0302
17031,8042.01,17,70564,IL,Cook IL, , ,"South Barrington village, IL",3952,0.4835
17031,8042.02,17,70564,IL,Cook IL, , ,"South Barrington village, IL",498,0.0667
17031,8295.00,17,70629,IL,Cook IL, , ,"South Chicago Heights village, IL",4105,0.9901
17031,8297.00,17,70629,IL,Cook IL, , ,"South Chicago Heights village, IL",34,0.0078
17031,8263.01,17,70850,IL,Cook IL, , ,"South Holland village, IL",2214,0.5597
17031,8263.03,17,70850,IL,Cook IL, , ,"South Holland village, IL",1682,0.4041
17031,8272.00,17,70850,IL,Cook IL, , ,"South Holland village, IL",956,0.2309
17031,8275.00,17,70850,IL,Cook IL, , ,"South Holland village, IL",84,0.0156
17031,8278.01,17,70850,IL,Cook IL, , ,"South Holland village, IL",4998,1
17031,8278.02,17,70850,IL,Cook IL, , ,"South Holland village, IL",3385,1
17031,8278.04,17,70850,IL,Cook IL, , ,"South Holland village, IL",3308,1
17031,8278.05,17,70850,IL,Cook IL, , ,"South Holland village, IL",2866,1
17031,8279.01,17,70850,IL,Cook IL, , ,"South Holland village, IL",2533,0.9724
17031,8283.00,17,70850,IL,Cook IL, , ,"South Holland village, IL",4,0.0012
17031,8296.00,17,72520,IL,Cook IL, , ,"Steger village, IL",3062,1
17031,8297.00,17,72520,IL,Cook IL, , ,"Steger village, IL",1041,0.2394
17031,8207.00,17,72676,IL,Cook IL, , ,"Stickney village, IL",6786,1
17031,8165.00,17,72923,IL,Cook IL, , ,"Stone Park village, IL",118,0.0266
17031,8166.00,17,72923,IL,Cook IL, , ,"Stone Park village, IL",4828,1
17031,8043.05,17,73157,IL,Cook IL, , ,"Streamwood village, IL",7214,0.9997
17031,8043.06,17,73157,IL,Cook IL, , ,"Streamwood village, IL",5564,1
17031,8043.08,17,73157,IL,Cook IL, , ,"Streamwood village, IL",3061,0.558
17031,8043.09,17,73157,IL,Cook IL, , ,"Streamwood village, IL",3115,0.9644
17031,8043.10,17,73157,IL,Cook IL, , ,"Streamwood village, IL",8836,0.9723
17031,8045.05,17,73157,IL,Cook IL, , ,"Streamwood village, IL",82,0.0214
17031,8045.06,17,73157,IL,Cook IL, , ,"Streamwood village, IL",2287,0.4188
17031,8045.07,17,73157,IL,Cook IL, , ,"Streamwood village, IL",2256,0.1808
17031,8045.08,17,73157,IL,Cook IL, , ,"Streamwood village, IL",1747,0.7785
17031,8045.09,17,73157,IL,Cook IL, , ,"Streamwood village, IL",4227,0.6722
17031,8047.11,17,73157,IL,Cook IL, , ,"Streamwood village, IL",1469,0.1974
17031,8203.00,17,73638,IL,Cook IL, , ,"Summit village, IL",5353,1
17031,8204.00,17,73638,IL,Cook IL, , ,"Summit village, IL",5701,1
17031,8283.00,17,75185,IL,Cook IL, , ,"Thornton village, IL",2338,0.7163
17031,8241.17,17,75484,IL,Cook IL, , ,"Tinley Park village, IL",9760,0.9891
17031,8241.21,17,75484,IL,Cook IL, , ,"Tinley Park village, IL",2410,0.7593
17031,8241.22,17,75484,IL,Cook IL, , ,"Tinley Park village, IL",6422,0.9998
17031,8241.23,17,75484,IL,Cook IL, , ,"Tinley Park village, IL",7756,1
17031,8245.07,17,75484,IL,Cook IL, , ,"Tinley Park village, IL",3994,0.9478
17031,8253.02,17,75484,IL,Cook IL, , ,"Tinley Park village, IL",3046,0.4853
17031,8253.03,17,75484,IL,Cook IL, , ,"Tinley Park village, IL",3872,1
17031,8253.04,17,75484,IL,Cook IL, , ,"Tinley Park village, IL",4056,1
17031,8254.00,17,75484,IL,Cook IL, , ,"Tinley Park village, IL",5162,0.9526
17031,8299.01,17,75484,IL,Cook IL, , ,"Tinley Park village, IL",2760,0.3156
17031,8300.07,17,76935,IL,Cook IL, , ,"University Park village, IL",273,0.0542
17031,8181.00,17,80047,IL,Cook IL, , ,"Westchester village, IL",2318,1
17031,8182.00,17,80047,IL,Cook IL, , ,"Westchester village, IL",4702,1
17031,8184.01,17,80047,IL,Cook IL, , ,"Westchester village, IL",1569,0.4318
17031,8184.02,17,80047,IL,Cook IL, , ,"Westchester village, IL",2606,0.8541
17031,8185.00,17,80047,IL,Cook IL, , ,"Westchester village, IL",5523,0.972
17031,8190.00,17,80242,IL,Cook IL, , ,"Western Springs village, IL",542,0.1059
17031,8198.01,17,80242,IL,Cook IL, , ,"Western Springs village, IL",5278,1
17031,8198.02,17,80242,IL,Cook IL, , ,"Western Springs village, IL",2529,0.9444
17031,8199.00,17,80242,IL,Cook IL, , ,"Western Springs village, IL",3398,1
17031,8201.01,17,80242,IL,Cook IL, , ,"Western Springs village, IL",1228,0.177
17031,8024.02,17,81087,IL,Cook IL, , ,"Wheeling village, IL",4293,0.8905
17031,8024.03,17,81087,IL,Cook IL, , ,"Wheeling village, IL",1243,0.8885
17031,8024.04,17,81087,IL,Cook IL, , ,"Wheeling village, IL",7226,1
17031,8025.03,17,81087,IL,Cook IL, , ,"Wheeling village, IL",4460,0.7194
17031,8025.04,17,81087,IL,Cook IL, , ,"Wheeling village, IL",6601,1
17031,8025.05,17,81087,IL,Cook IL, , ,"Wheeling village, IL",4926,0.7198
17031,8025.06,17,81087,IL,Cook IL, , ,"Wheeling village, IL",2508,1
17031,8026.05,17,81087,IL,Cook IL, , ,"Wheeling village, IL",2003,0.2946
17031,8026.10,17,81087,IL,Cook IL, , ,"Wheeling village, IL",5,0.0029
17031,8030.14,17,81087,IL,Cook IL, , ,"Wheeling village, IL",3068,0.8945
17031,8030.15,17,81087,IL,Cook IL, , ,"Wheeling village, IL",1230,0.2758
17031,8202.01,17,82049,IL,Cook IL, , ,"Willow Springs village, IL",2999,0.3832
17031,8202.02,17,82049,IL,Cook IL, , ,"Willow Springs village, IL",807,0.2282
17031,8206.03,17,82049,IL,Cook IL, , ,"Willow Springs village, IL",6,0.0011
17031,8206.06,17,82049,IL,Cook IL, , ,"Willow Springs village, IL",1680,0.4603
17031,8238.01,17,82049,IL,Cook IL, , ,"Willow Springs village, IL",170,0.0297
17031,8007.00,17,82075,IL,Cook IL, , ,"Wilmette village, IL",4937,0.9614
17031,8008.00,17,82075,IL,Cook IL, , ,"Wilmette village, IL",145,0.0657
17031,8009.00,17,82075,IL,Cook IL, , ,"Wilmette village, IL",4346,0.9841
17031,8010.00,17,82075,IL,Cook IL, , ,"Wilmette village, IL",4908,1
17031,8011.00,17,82075,IL,Cook IL, , ,"Wilmette village, IL",4715,1
17031,8012.00,17,82075,IL,Cook IL, , ,"Wilmette village, IL",3547,1
17031,8013.00,17,82075,IL,Cook IL, , ,"Wilmette village, IL",4283,1
17031,8014.00,17,82075,IL,Cook IL, , ,"Wilmette village, IL",87,0.0298
17031,8019.02,17,82075,IL,Cook IL, , ,"Wilmette village, IL",119,0.0369
17031,8001.00,17,82530,IL,Cook IL, , ,"Winnetka village, IL",8,0.0033
17031,8003.00,17,82530,IL,Cook IL, , ,"Winnetka village, IL",3501,1
17031,8004.00,17,82530,IL,Cook IL, , ,"Winnetka village, IL",3762,1
17031,8005.00,17,82530,IL,Cook IL, , ,"Winnetka village, IL",4788,0.9769
17031,8007.00,17,82530,IL,Cook IL, , ,"Winnetka village, IL",128,0.0249
17031,8231.01,17,83518,IL,Cook IL, , ,"Worth village, IL",4325,0.9803
17031,8231.02,17,83518,IL,Cook IL, , ,"Worth village, IL",3641,1
17031,8238.06,17,83518,IL,Cook IL, , ,"Worth village, IL",2823,0.7597
