city,week_start,cases,weekly_case_rate_per_100k,total_with_at_least_one_vaccine_dose,percent_with_at_least_one_vaccine_dose,total_with_complete_vaccine_series,percent_with_complete_vaccine_series
Rolling Meadows,1/26/20,0,0,0,0,0,0
Rolling Meadows,2/2/20,0,0,0,0,0,0
Rolling Meadows,2/9/20,0,0,0,0,0,0
Rolling Meadows,2/16/20,0,0,0,0,0,0
Rolling Meadows,2/23/20,0,0,0,0,0,0
Rolling Meadows,3/1/20,0,0,0,0,0,0
Rolling Meadows,3/8/20,NA,NA,0,0,0,0
Rolling Meadows,3/15/20,NA,NA,0,0,0,0
Rolling Meadows,3/22/20,NA,NA,0,0,0,0
Rolling Meadows,3/29/20,8,33,0,0,0,0
Rolling Meadows,4/5/20,10,41,0,0,0,0
Rolling Meadows,4/12/20,15,62,0,0,0,0
Rolling Meadows,4/19/20,40,166,0,0,0,0
Rolling Meadows,4/26/20,59,245,0,0,0,0
Rolling Meadows,5/3/20,52,216,0,0,0,0
Rolling Meadows,5/10/20,44,183,0,0,0,0
Rolling Meadows,5/17/20,55,228,0,0,0,0
Rolling Meadows,5/24/20,20,83,0,0,0,0
Rolling Meadows,5/31/20,15,62,0,0,0,0
Rolling Meadows,6/7/20,15,62,0,0,0,0
Rolling Meadows,6/14/20,10,41,0,0,0,0
Rolling Meadows,6/21/20,NA,NA,0,0,0,0
Rolling Meadows,6/28/20,NA,NA,0,0,0,0
Rolling Meadows,7/5/20,19,79,0,0,0,0
Rolling Meadows,7/12/20,19,79,0,0,0,0
Rolling Meadows,7/19/20,25,104,0,0,0,0
Rolling Meadows,7/26/20,15,62,0,0,0,0
Rolling Meadows,8/2/20,16,66,0,0,0,0
Rolling Meadows,8/9/20,14,58,0,0,0,0
Rolling Meadows,8/16/20,18,75,0,0,0,0
Rolling Meadows,8/23/20,17,71,0,0,0,0
Rolling Meadows,8/30/20,14,58,0,0,0,0
Rolling Meadows,9/6/20,21,87,0,0,0,0
Rolling Meadows,9/13/20,21,87,0,0,0,0
Rolling Meadows,9/20/20,20,83,0,0,0,0
Rolling Meadows,9/27/20,14,58,0,0,0,0
Rolling Meadows,10/4/20,36,149,0,0,0,0
Rolling Meadows,10/11/20,82,340,0,0,0,0
Rolling Meadows,10/18/20,92,382,0,0,0,0
Rolling Meadows,10/25/20,95,394,0,0,0,0
Rolling Meadows,11/1/20,113,469,0,0,0,0
Rolling Meadows,11/8/20,247,1025,0,0,0,0
Rolling Meadows,11/15/20,173,718,0,0,0,0
Rolling Meadows,11/22/20,81,336,0,0,0,0
Rolling Meadows,11/29/20,102,423,0,0,0,0
Rolling Meadows,12/6/20,100,415,0,0,0,0
Rolling Meadows,12/13/20,84,349,128,0.5,0,0
Rolling Meadows,12/20/20,68,282,189,0.8,0,0
Rolling Meadows,12/27/20,71,295,314,1.3,0,0
Rolling Meadows,1/3/21,92,382,501,2.1,130,0.5
Rolling Meadows,1/10/21,64,266,872,3.6,183,0.8
Rolling Meadows,1/17/21,67,278,1009,4.2,215,0.9
Rolling Meadows,1/24/21,40,166,1289,5.3,447,1.9
Rolling Meadows,1/31/21,25,104,1758,7.3,734,3
Rolling Meadows,2/7/21,19,79,2374,9.9,886,3.7
Rolling Meadows,2/14/21,14,58,2896,12,1091,4.5
Rolling Meadows,2/21/21,12,50,3247,13.5,1431,5.9
Rolling Meadows,2/28/21,16,66,3648,15.1,1949,8.1
Rolling Meadows,3/7/21,24,100,4340,18,2789,11.6
Rolling Meadows,3/14/21,13,54,5510,22.9,3208,13.3
Rolling Meadows,3/21/21,33,137,6445,26.7,3492,14.5
Rolling Meadows,3/28/21,29,120,7598,31.5,3934,16.3
Rolling Meadows,4/4/21,35,145,8633,35.8,5206,21.6
Rolling Meadows,4/11/21,31,129,9635,40,6158,25.6
Rolling Meadows,4/18/21,23,95,10469,43.4,7052,29.3
Rolling Meadows,4/25/21,26,108,11266,46.7,7775,32.3
Rolling Meadows,5/2/21,23,95,11599,48.1,8370,34.7
Roselle,1/26/20,0,0,0,0,0,0
Roselle,2/2/20,0,0,0,0,0,0
Roselle,2/9/20,0,0,0,0,0,0
Roselle,2/16/20,0,0,0,0,0,0
Roselle,2/23/20,0,0,0,0,0,0
Roselle,3/1/20,0,0,0,0,0,0
Roselle,3/8/20,0,0,0,0,0,0
Roselle,3/15/20,0,0,0,0,0,0
Roselle,3/22/20,NA,NA,0,0,0,0
Roselle,3/29/20,NA,NA,0,0,0,0
Roselle,4/5/20,NA,NA,0,0,0,0
Roselle,4/12/20,NA,NA,0,0,0,0
Roselle,4/19/20,6,161,0,0,0,0
Roselle,4/26/20,NA,NA,0,0,0,0
Roselle,5/3/20,NA,NA,0,0,0,0
Roselle,5/10/20,NA,NA,0,0,0,0
Roselle,5/17/20,NA,NA,0,0,0,0
Roselle,5/24/20,5,134,0,0,0,0
Roselle,5/31/20,NA,NA,0,0,0,0
Roselle,6/7/20,NA,NA,0,0,0,0
Roselle,6/14/20,NA,NA,0,0,0,0
Roselle,6/21/20,0,0,0,0,0,0
Roselle,6/28/20,NA,NA,0,0,0,0
Roselle,7/5/20,0,0,0,0,0,0
Roselle,7/12/20,0,0,0,0,0,0
Roselle,7/19/20,NA,NA,0,0,0,0
Roselle,7/26/20,NA,NA,0,0,0,0
Roselle,8/2/20,NA,NA,0,0,0,0
Roselle,8/9/20,NA,NA,0,0,0,0
Roselle,8/16/20,NA,NA,0,0,0,0
Roselle,8/23/20,NA,NA,0,0,0,0
Roselle,8/30/20,5,134,0,0,0,0
Roselle,9/6/20,NA,NA,0,0,0,0
Roselle,9/13/20,5,134,0,0,0,0
Roselle,9/20/20,NA,NA,0,0,0,0
Roselle,9/27/20,NA,NA,0,0,0,0
Roselle,10/4/20,10,269,0,0,0,0
Roselle,10/11/20,15,403,0,0,0,0
Roselle,10/18/20,20,537,0,0,0,0
Roselle,10/25/20,16,430,0,0,0,0
Roselle,11/1/20,20,537,0,0,0,0
Roselle,11/8/20,29,779,0,0,0,0
Roselle,11/15/20,33,886,0,0,0,0
Roselle,11/22/20,15,403,0,0,0,0
Roselle,11/29/20,21,564,0,0,0,0
Roselle,12/6/20,20,537,0,0,0,0
Roselle,12/13/20,9,242,20,0.5,0,0
Roselle,12/20/20,8,215,34,0.9,0,0
Roselle,12/27/20,21,564,49,1.3,0,0
Roselle,1/3/21,16,430,64,1.7,21,0.6
Roselle,1/10/21,12,322,99,2.7,30,0.8
Roselle,1/17/21,11,295,131,3.5,36,1
Roselle,1/24/21,NA,NA,208,5.6,52,1.4
Roselle,1/31/21,NA,NA,294,7.9,66,1.8
Roselle,2/7/21,5,134,412,11.1,94,2.5
Roselle,2/14/21,NA,NA,503,13.5,143,3.8
Roselle,2/21/21,6,161,622,16.7,227,6.1
Roselle,2/28/21,NA,NA,712,19.1,328,8.8
Roselle,3/7/21,NA,NA,869,23.3,469,12.6
Roselle,3/14/21,5,134,1080,29,582,15.6
Roselle,3/21/21,5,134,1244,33.4,660,17.7
Roselle,3/28/21,5,134,1435,38.5,752,20.2
Roselle,4/4/21,NA,NA,1591,42.7,999,26.8
Roselle,4/11/21,8,215,1738,46.7,1151,30.9
Roselle,4/18/21,NA,NA,1846,49.6,1307,35.1
Roselle,4/25/21,5,134,1936,52,1418,38.1
Roselle,5/2/21,6,161,1988,53.4,1497,40.2
Rosemont,1/26/20,0,0,0,0,0,0
Rosemont,2/2/20,0,0,0,0,0,0
Rosemont,2/9/20,0,0,0,0,0,0
Rosemont,2/16/20,0,0,0,0,0,0
Rosemont,2/23/20,0,0,0,0,0,0
Rosemont,3/1/20,0,0,0,0,0,0
Rosemont,3/8/20,0,0,0,0,0,0
Rosemont,3/15/20,0,0,0,0,0,0
Rosemont,3/22/20,NA,NA,0,0,0,0
Rosemont,3/29/20,5,119,0,0,0,0
Rosemont,4/5/20,NA,NA,0,0,0,0
Rosemont,4/12/20,10,238,0,0,0,0
Rosemont,4/19/20,8,190,0,0,0,0
Rosemont,4/26/20,NA,NA,0,0,0,0
Rosemont,5/3/20,NA,NA,0,0,0,0
Rosemont,5/10/20,NA,NA,0,0,0,0
Rosemont,5/17/20,9,214,0,0,0,0
Rosemont,5/24/20,NA,NA,0,0,0,0
Rosemont,5/31/20,NA,NA,0,0,0,0
Rosemont,6/7/20,NA,NA,0,0,0,0
Rosemont,6/14/20,NA,NA,0,0,0,0
Rosemont,6/21/20,NA,NA,0,0,0,0
Rosemont,6/28/20,NA,NA,0,0,0,0
Rosemont,7/5/20,0,0,0,0,0,0
Rosemont,7/12/20,NA,NA,0,0,0,0
Rosemont,7/19/20,NA,NA,0,0,0,0
Rosemont,7/26/20,NA,NA,0,0,0,0
Rosemont,8/2/20,NA,NA,0,0,0,0
Rosemont,8/9/20,NA,NA,0,0,0,0
Rosemont,8/16/20,5,119,0,0,0,0
Rosemont,8/23/20,NA,NA,0,0,0,0
Rosemont,8/30/20,NA,NA,0,0,0,0
Rosemont,9/6/20,NA,NA,0,0,0,0
Rosemont,9/13/20,NA,NA,0,0,0,0
Rosemont,9/20/20,NA,NA,0,0,0,0
Rosemont,9/27/20,5,119,0,0,0,0
Rosemont,10/4/20,7,167,0,0,0,0
Rosemont,10/11/20,8,190,0,0,0,0
Rosemont,10/18/20,NA,NA,0,0,0,0
Rosemont,10/25/20,12,286,0,0,0,0
Rosemont,11/1/20,14,333,0,0,0,0
Rosemont,11/8/20,34,809,0,0,0,0
Rosemont,11/15/20,33,785,0,0,0,0
Rosemont,11/22/20,27,643,0,0,0,0
Rosemont,11/29/20,32,762,0,0,0,0
Rosemont,12/6/20,27,643,0,0,0,0
Rosemont,12/13/20,27,643,6,0.1,0,0
Rosemont,12/20/20,22,524,11,0.3,0,0
Rosemont,12/27/20,8,190,53,1.3,0,0
Rosemont,1/3/21,20,476,61,1.5,7,0.2
Rosemont,1/10/21,14,333,77,1.8,NA,NA
Rosemont,1/17/21,8,190,101,2.4,44,1
Rosemont,1/24/21,NA,NA,154,3.7,54,1.3
Rosemont,1/31/21,NA,NA,214,5.1,66,1.6
Rosemont,2/7/21,9,214,334,7.9,89,2.1
Rosemont,2/14/21,NA,NA,406,9.7,120,2.9
Rosemont,2/21/21,5,119,483,11.5,167,4
Rosemont,2/28/21,5,119,553,13.2,233,5.5
Rosemont,3/7/21,6,143,656,15.6,385,9.2
Rosemont,3/14/21,7,167,789,18.8,491,11.7
Rosemont,3/21/21,7,167,923,22,534,12.7
Rosemont,3/28/21,6,143,1076,25.6,603,14.4
Rosemont,4/4/21,NA,NA,1238,29.5,744,17.7
Rosemont,4/11/21,NA,NA,1369,32.6,884,21
Rosemont,4/18/21,NA,NA,1494,35.6,988,23.5
Rosemont,4/25/21,5,119,1628,38.7,1123,26.7
Rosemont,5/2/21,6,143,1719,40.9,1230,29.3
Sauk Village,1/26/20,0,0,0,0,0,0
Sauk Village,2/2/20,0,0,0,0,0,0
Sauk Village,2/9/20,0,0,0,0,0,0
Sauk Village,2/16/20,0,0,0,0,0,0
Sauk Village,2/23/20,0,0,0,0,0,0
Sauk Village,3/1/20,0,0,0,0,0,0
Sauk Village,3/8/20,0,0,0,0,0,0
Sauk Village,3/15/20,NA,NA,0,0,0,0
Sauk Village,3/22/20,6,57,0,0,0,0
Sauk Village,3/29/20,16,152,0,0,0,0
Sauk Village,4/5/20,13,124,0,0,0,0
Sauk Village,4/12/20,7,67,0,0,0,0
Sauk Village,4/19/20,17,162,0,0,0,0
Sauk Village,4/26/20,12,114,0,0,0,0
Sauk Village,5/3/20,12,114,0,0,0,0
Sauk Village,5/10/20,10,95,0,0,0,0
Sauk Village,5/17/20,8,76,0,0,0,0
Sauk Village,5/24/20,NA,NA,0,0,0,0
Sauk Village,5/31/20,NA,NA,0,0,0,0
Sauk Village,6/7/20,NA,NA,0,0,0,0
Sauk Village,6/14/20,NA,NA,0,0,0,0
Sauk Village,6/21/20,6,57,0,0,0,0
Sauk Village,6/28/20,NA,NA,0,0,0,0
Sauk Village,7/5/20,8,76,0,0,0,0
Sauk Village,7/12/20,7,67,0,0,0,0
Sauk Village,7/19/20,9,86,0,0,0,0
Sauk Village,7/26/20,5,48,0,0,0,0
Sauk Village,8/2/20,12,114,0,0,0,0
Sauk Village,8/9/20,12,114,0,0,0,0
Sauk Village,8/16/20,7,67,0,0,0,0
Sauk Village,8/23/20,NA,NA,0,0,0,0
Sauk Village,8/30/20,NA,NA,0,0,0,0
Sauk Village,9/6/20,5,48,0,0,0,0
Sauk Village,9/13/20,9,86,0,0,0,0
Sauk Village,9/20/20,NA,NA,0,0,0,0
Sauk Village,9/27/20,6,57,0,0,0,0
Sauk Village,10/4/20,11,105,0,0,0,0
Sauk Village,10/11/20,12,114,0,0,0,0
Sauk Village,10/18/20,15,143,0,0,0,0
Sauk Village,10/25/20,29,276,0,0,0,0
Sauk Village,11/1/20,35,333,0,0,0,0
Sauk Village,11/8/20,47,447,0,0,0,0
Sauk Village,11/15/20,47,447,0,0,0,0
Sauk Village,11/22/20,39,371,0,0,0,0
Sauk Village,11/29/20,32,305,0,0,0,0
Sauk Village,12/6/20,39,371,0,0,0,0
Sauk Village,12/13/20,34,324,5,0,0,0
Sauk Village,12/20/20,14,133,14,0.1,0,0
Sauk Village,12/27/20,14,133,24,0.2,0,0
Sauk Village,1/3/21,19,181,48,0.5,5,0
Sauk Village,1/10/21,17,162,77,0.7,14,0.1
Sauk Village,1/17/21,19,181,110,1,20,0.2
Sauk Village,1/24/21,11,105,165,1.6,41,0.4
Sauk Village,1/31/21,13,124,280,2.7,66,0.6
Sauk Village,2/7/21,7,67,352,3.4,90,0.9
Sauk Village,2/14/21,0,0,450,4.3,125,1.2
Sauk Village,2/21/21,NA,NA,539,5.1,212,2
Sauk Village,2/28/21,5,48,601,5.7,289,2.8
Sauk Village,3/7/21,9,86,769,7.3,391,3.7
Sauk Village,3/14/21,12,114,927,8.8,508,4.8
Sauk Village,3/21/21,12,114,1084,10.3,582,5.5
Sauk Village,3/28/21,15,143,1333,12.7,703,6.7
Sauk Village,4/4/21,17,162,1617,15.4,895,8.5
Sauk Village,4/11/21,18,171,1826,17.4,1031,9.8
Sauk Village,4/18/21,19,181,2005,19.1,1202,11.4
Sauk Village,4/25/21,25,238,2137,20.3,1422,13.5
Sauk Village,5/2/21,24,228,2234,21.3,1557,14.8
Schaumburg,1/26/20,NA,NA,0,0,0,0
Schaumburg,2/2/20,0,0,0,0,0,0
Schaumburg,2/9/20,0,0,0,0,0,0
Schaumburg,2/16/20,0,0,0,0,0,0
Schaumburg,2/23/20,0,0,0,0,0,0
Schaumburg,3/1/20,0,0,0,0,0,0
Schaumburg,3/8/20,0,0,0,0,0,0
Schaumburg,3/15/20,8,11,0,0,0,0
Schaumburg,3/22/20,14,19,0,0,0,0
Schaumburg,3/29/20,32,43,0,0,0,0
Schaumburg,4/5/20,25,34,0,0,0,0
Schaumburg,4/12/20,36,48,0,0,0,0
Schaumburg,4/19/20,54,73,0,0,0,0
Schaumburg,4/26/20,54,73,0,0,0,0
Schaumburg,5/3/20,52,70,0,0,0,0
Schaumburg,5/10/20,85,115,0,0,0,0
Schaumburg,5/17/20,60,81,0,0,0,0
Schaumburg,5/24/20,69,93,0,0,0,0
Schaumburg,5/31/20,42,57,0,0,0,0
Schaumburg,6/7/20,28,38,0,0,0,0
Schaumburg,6/14/20,23,31,0,0,0,0
Schaumburg,6/21/20,21,28,0,0,0,0
Schaumburg,6/28/20,28,38,0,0,0,0
Schaumburg,7/5/20,23,31,0,0,0,0
Schaumburg,7/12/20,26,35,0,0,0,0
Schaumburg,7/19/20,36,48,0,0,0,0
Schaumburg,7/26/20,45,61,0,0,0,0
Schaumburg,8/2/20,39,53,0,0,0,0
Schaumburg,8/9/20,46,62,0,0,0,0
Schaumburg,8/16/20,55,74,0,0,0,0
Schaumburg,8/23/20,64,86,0,0,0,0
Schaumburg,8/30/20,49,66,0,0,0,0
Schaumburg,9/6/20,53,71,0,0,0,0
Schaumburg,9/13/20,53,71,0,0,0,0
Schaumburg,9/20/20,69,93,0,0,0,0
Schaumburg,9/27/20,61,82,0,0,0,0
Schaumburg,10/4/20,86,116,0,0,0,0
Schaumburg,10/11/20,121,163,0,0,0,0
Schaumburg,10/18/20,154,207,0,0,0,0
Schaumburg,10/25/20,186,251,0,0,0,0
Schaumburg,11/1/20,316,426,0,0,0,0
Schaumburg,11/8/20,409,551,0,0,0,0
Schaumburg,11/15/20,346,466,0,0,0,0
Schaumburg,11/22/20,267,360,0,0,0,0
Schaumburg,11/29/20,369,497,0,0,0,0
Schaumburg,12/6/20,263,354,0,0,0,0
Schaumburg,12/13/20,285,384,476,0.6,0,0
Schaumburg,12/20/20,155,209,726,1,0,0
Schaumburg,12/27/20,176,237,1022,1.4,0,0
Schaumburg,1/3/21,212,286,1429,1.9,517,0.7
Schaumburg,1/10/21,182,245,2114,2.8,681,0.9
Schaumburg,1/17/21,141,190,2667,3.6,829,1.1
Schaumburg,1/24/21,93,125,3754,5.1,1209,1.6
Schaumburg,1/31/21,87,117,5984,8.1,1699,2.3
Schaumburg,2/7/21,96,129,8244,11.1,2129,2.9
Schaumburg,2/14/21,51,69,9862,13.3,2885,3.9
Schaumburg,2/21/21,58,78,11829,15.9,4603,6.2
Schaumburg,2/28/21,75,101,13692,18.4,6453,8.7
Schaumburg,3/7/21,72,97,16089,21.7,9296,12.5
Schaumburg,3/14/21,68,92,20144,27.1,11468,15.4
Schaumburg,3/21/21,87,117,23164,31.2,12834,17.3
Schaumburg,3/28/21,79,106,27491,37,14537,19.6
Schaumburg,4/4/21,114,154,31557,42.5,19049,25.7
Schaumburg,4/11/21,121,163,35489,47.8,21974,29.6
Schaumburg,4/18/21,93,125,38577,52,24902,33.5
Schaumburg,4/25/21,110,148,40881,55.1,27719,37.3
Schaumburg,5/2/21,86,116,42127,56.8,30169,40.6
Schiller Park,1/26/20,0,0,0,0,0,0
Schiller Park,2/2/20,0,0,0,0,0,0
Schiller Park,2/9/20,0,0,0,0,0,0
Schiller Park,2/16/20,0,0,0,0,0,0
Schiller Park,2/23/20,0,0,0,0,0,0
Schiller Park,3/1/20,0,0,0,0,0,0
Schiller Park,3/8/20,0,0,0,0,0,0
Schiller Park,3/15/20,NA,NA,0,0,0,0
Schiller Park,3/22/20,NA,NA,0,0,0,0
Schiller Park,3/29/20,NA,NA,0,0,0,0
Schiller Park,4/5/20,9,76,0,0,0,0
Schiller Park,4/12/20,9,76,0,0,0,0
Schiller Park,4/19/20,14,119,0,0,0,0
Schiller Park,4/26/20,30,254,0,0,0,0
Schiller Park,5/3/20,21,178,0,0,0,0
Schiller Park,5/10/20,26,220,0,0,0,0
Schiller Park,5/17/20,12,102,0,0,0,0
Schiller Park,5/24/20,12,102,0,0,0,0
Schiller Park,5/31/20,6,51,0,0,0,0
Schiller Park,6/7/20,6,51,0,0,0,0
Schiller Park,6/14/20,9,76,0,0,0,0
Schiller Park,6/21/20,11,93,0,0,0,0
Schiller Park,6/28/20,8,68,0,0,0,0
Schiller Park,7/5/20,NA,NA,0,0,0,0
Schiller Park,7/12/20,18,153,0,0,0,0
Schiller Park,7/19/20,8,68,0,0,0,0
Schiller Park,7/26/20,18,153,0,0,0,0
Schiller Park,8/2/20,6,51,0,0,0,0
Schiller Park,8/9/20,27,229,0,0,0,0
Schiller Park,8/16/20,17,144,0,0,0,0
Schiller Park,8/23/20,13,110,0,0,0,0
Schiller Park,8/30/20,12,102,0,0,0,0
Schiller Park,9/6/20,12,102,0,0,0,0
Schiller Park,9/13/20,11,93,0,0,0,0
Schiller Park,9/20/20,6,51,0,0,0,0
Schiller Park,9/27/20,9,76,0,0,0,0
Schiller Park,10/4/20,41,348,0,0,0,0
Schiller Park,10/11/20,54,458,0,0,0,0
Schiller Park,10/18/20,32,271,0,0,0,0
Schiller Park,10/25/20,40,339,0,0,0,0
Schiller Park,11/1/20,80,678,0,0,0,0
Schiller Park,11/8/20,81,687,0,0,0,0
Schiller Park,11/15/20,79,670,0,0,0,0
Schiller Park,11/22/20,51,432,0,0,0,0
Schiller Park,11/29/20,67,568,0,0,0,0
Schiller Park,12/6/20,71,602,0,0,0,0
Schiller Park,12/13/20,35,297,16,0.1,0,0
Schiller Park,12/20/20,37,314,40,0.3,0,0
Schiller Park,12/27/20,31,263,66,0.6,0,0
Schiller Park,1/3/21,67,568,103,0.9,18,0.2
Schiller Park,1/10/21,62,526,142,1.2,33,0.3
Schiller Park,1/17/21,18,153,197,1.7,47,0.4
Schiller Park,1/24/21,30,254,289,2.5,68,0.6
Schiller Park,1/31/21,25,212,462,3.9,110,0.9
Schiller Park,2/7/21,19,161,660,5.6,148,1.3
Schiller Park,2/14/21,9,76,805,6.8,201,1.7
Schiller Park,2/21/21,7,59,1024,8.7,317,2.7
Schiller Park,2/28/21,20,170,1219,10.3,488,4.1
Schiller Park,3/7/21,24,204,1492,12.7,774,6.6
Schiller Park,3/14/21,24,204,1837,15.6,1044,8.9
Schiller Park,3/21/21,15,127,2206,18.7,1202,10.2
Schiller Park,3/28/21,23,195,2618,22.2,1406,11.9
Schiller Park,4/4/21,39,331,3026,25.7,1753,14.9
Schiller Park,4/11/21,43,365,3411,28.9,2087,17.7
Schiller Park,4/18/21,32,271,3784,32.1,2426,20.6
Schiller Park,4/25/21,14,119,4071,34.5,2703,22.9
Schiller Park,5/2/21,21,178,4266,36.2,2953,25
South Barrington,1/26/20,0,0,0,0,0,0
South Barrington,2/2/20,0,0,0,0,0,0
South Barrington,2/9/20,0,0,0,0,0,0
South Barrington,2/16/20,0,0,0,0,0,0
South Barrington,2/23/20,0,0,0,0,0,0
South Barrington,3/1/20,0,0,0,0,0,0
South Barrington,3/8/20,0,0,0,0,0,0
South Barrington,3/15/20,0,0,0,0,0,0
South Barrington,3/22/20,0,0,0,0,0,0
South Barrington,3/29/20,0,0,0,0,0,0
South Barrington,4/5/20,NA,NA,0,0,0,0
South Barrington,4/12/20,NA,NA,0,0,0,0
South Barrington,4/19/20,NA,NA,0,0,0,0
South Barrington,4/26/20,0,0,0,0,0,0
South Barrington,5/3/20,NA,NA,0,0,0,0
South Barrington,5/10/20,NA,NA,0,0,0,0
South Barrington,5/17/20,NA,NA,0,0,0,0
South Barrington,5/24/20,NA,NA,0,0,0,0
South Barrington,5/31/20,0,0,0,0,0,0
South Barrington,6/7/20,0,0,0,0,0,0
South Barrington,6/14/20,0,0,0,0,0,0
South Barrington,6/21/20,NA,NA,0,0,0,0
South Barrington,6/28/20,NA,NA,0,0,0,0
South Barrington,7/5/20,NA,NA,0,0,0,0
South Barrington,7/12/20,NA,NA,0,0,0,0
South Barrington,7/19/20,6,131,0,0,0,0
South Barrington,7/26/20,NA,NA,0,0,0,0
South Barrington,8/2/20,NA,NA,0,0,0,0
South Barrington,8/9/20,NA,NA,0,0,0,0
South Barrington,8/16/20,NA,NA,0,0,0,0
South Barrington,8/23/20,NA,NA,0,0,0,0
South Barrington,8/30/20,5,110,0,0,0,0
South Barrington,9/6/20,NA,NA,0,0,0,0
South Barrington,9/13/20,NA,NA,0,0,0,0
South Barrington,9/20/20,NA,NA,0,0,0,0
South Barrington,9/27/20,NA,NA,0,0,0,0
South Barrington,10/4/20,7,153,0,0,0,0
South Barrington,10/11/20,10,219,0,0,0,0
South Barrington,10/18/20,6,131,0,0,0,0
South Barrington,10/25/20,10,219,0,0,0,0
South Barrington,11/1/20,16,350,0,0,0,0
South Barrington,11/8/20,21,460,0,0,0,0
South Barrington,11/15/20,19,416,0,0,0,0
South Barrington,11/22/20,16,350,0,0,0,0
South Barrington,11/29/20,12,263,0,0,0,0
South Barrington,12/6/20,22,482,0,0,0,0
South Barrington,12/13/20,14,307,120,2.6,0,0
South Barrington,12/20/20,11,241,163,3.6,0,0
South Barrington,12/27/20,5,110,197,4.3,0,0
South Barrington,1/3/21,13,285,261,5.7,119,2.6
South Barrington,1/10/21,12,263,314,6.9,143,3.1
South Barrington,1/17/21,NA,NA,413,9,163,3.6
South Barrington,1/24/21,NA,NA,573,12.6,198,4.3
South Barrington,1/31/21,NA,NA,776,17,240,5.3
South Barrington,2/7/21,NA,NA,1003,22,315,6.9
South Barrington,2/14/21,NA,NA,1179,25.8,431,9.4
South Barrington,2/21/21,NA,NA,1302,28.5,602,13.2
South Barrington,2/28/21,NA,NA,1435,31.4,812,17.8
South Barrington,3/7/21,NA,NA,1590,34.8,1052,23
South Barrington,3/14/21,5,110,1797,39.4,1195,26.2
South Barrington,3/21/21,NA,NA,1996,43.7,1300,28.5
South Barrington,3/28/21,NA,NA,2237,49,1427,31.3
South Barrington,4/4/21,NA,NA,2463,54,1676,36.7
South Barrington,4/11/21,6,131,2625,57.5,1858,40.7
South Barrington,4/18/21,NA,NA,2758,60.4,2028,44.4
South Barrington,4/25/21,NA,NA,2851,62.5,2205,48.3
South Barrington,5/2/21,NA,NA,2891,63.3,2320,50.8
South Chicago Heights,1/26/20,0,0,0,0,0,0
South Chicago Heights,2/2/20,0,0,0,0,0,0
South Chicago Heights,2/9/20,0,0,0,0,0,0
South Chicago Heights,2/16/20,0,0,0,0,0,0
South Chicago Heights,2/23/20,0,0,0,0,0,0
South Chicago Heights,3/1/20,0,0,0,0,0,0
South Chicago Heights,3/8/20,0,0,0,0,0,0
South Chicago Heights,3/15/20,0,0,0,0,0,0
South Chicago Heights,3/22/20,5,121,0,0,0,0
South Chicago Heights,3/29/20,NA,NA,0,0,0,0
South Chicago Heights,4/5/20,NA,NA,0,0,0,0
South Chicago Heights,4/12/20,NA,NA,0,0,0,0
South Chicago Heights,4/19/20,44,1063,0,0,0,0
South Chicago Heights,4/26/20,NA,NA,0,0,0,0
South Chicago Heights,5/3/20,NA,NA,0,0,0,0
South Chicago Heights,5/10/20,NA,NA,0,0,0,0
South Chicago Heights,5/17/20,6,145,0,0,0,0
South Chicago Heights,5/24/20,7,169,0,0,0,0
South Chicago Heights,5/31/20,0,0,0,0,0,0
South Chicago Heights,6/7/20,NA,NA,0,0,0,0
South Chicago Heights,6/14/20,6,145,0,0,0,0
South Chicago Heights,6/21/20,NA,NA,0,0,0,0
South Chicago Heights,6/28/20,NA,NA,0,0,0,0
South Chicago Heights,7/5/20,NA,NA,0,0,0,0
South Chicago Heights,7/12/20,NA,NA,0,0,0,0
South Chicago Heights,7/19/20,NA,NA,0,0,0,0
South Chicago Heights,7/26/20,NA,NA,0,0,0,0
South Chicago Heights,8/2/20,0,0,0,0,0,0
South Chicago Heights,8/9/20,NA,NA,0,0,0,0
South Chicago Heights,8/16/20,NA,NA,0,0,0,0
South Chicago Heights,8/23/20,NA,NA,0,0,0,0
South Chicago Heights,8/30/20,0,0,0,0,0,0
South Chicago Heights,9/6/20,NA,NA,0,0,0,0
South Chicago Heights,9/13/20,NA,NA,0,0,0,0
South Chicago Heights,9/20/20,8,193,0,0,0,0
South Chicago Heights,9/27/20,5,121,0,0,0,0
South Chicago Heights,10/4/20,8,193,0,0,0,0
South Chicago Heights,10/11/20,6,145,0,0,0,0
South Chicago Heights,10/18/20,5,121,0,0,0,0
South Chicago Heights,10/25/20,14,338,0,0,0,0
South Chicago Heights,11/1/20,5,121,0,0,0,0
South Chicago Heights,11/8/20,16,387,0,0,0,0
South Chicago Heights,11/15/20,13,314,0,0,0,0
South Chicago Heights,11/22/20,14,338,0,0,0,0
South Chicago Heights,11/29/20,10,242,0,0,0,0
South Chicago Heights,12/6/20,14,338,0,0,0,0
South Chicago Heights,12/13/20,9,217,7,0.2,0,0
South Chicago Heights,12/20/20,11,266,12,0.3,0,0
South Chicago Heights,12/27/20,7,169,20,0.5,0,0
South Chicago Heights,1/3/21,7,169,28,0.7,7,0.2
South Chicago Heights,1/10/21,8,193,104,2.5,12,0.3
South Chicago Heights,1/17/21,13,314,118,2.9,NA,NA
