GEOID,NAME,tract,county,total_workers,essential,nonessential,conman,food,health,protection,socialservices,transport,total_pop,nonwhite_pct,pov_pct,hh_inc_med
17031081402,"Census Tract 814.02, Cook County, Illinois",814.02,Cook,3230,0.2665634675,0.7334365325,0.01609907121,0.01517027864,0.1773993808,0.01578947368,0.01640866873,0.02569659443,5325,0.358,0.111,111970
17031081403,"Census Tract 814.03, Cook County, Illinois",814.03,Cook,5868,0.1872869802,0.8127130198,0.009202453988,0.02385821404,0.1346284935,0.009543285617,0.005112474438,0.004942058623,8046,0.324,0.108,121318
17031081500,"Census Tract 815, Cook County, Illinois",815,Cook,3409,0.1853916104,0.8146083896,0.01320035201,0.03021413904,0.12437665,0.006160164271,0,0.01144030507,4585,0.346,0.097,103664
17031081600,"Census Tract 816, Cook County, Illinois",816,Cook,2792,0.1472063037,0.8527936963,0,0.01504297994,0.1185530086,0,0.01361031519,0,4000,0.309,0.08,116897
17031081700,"Census Tract 817, Cook County, Illinois",817,Cook,3020,0.1198675497,0.8801324503,0.009271523179,0.01092715232,0.07450331126,0,0.01092715232,0.0142384106,3831,0.303,0.072,100708
17031081800,"Census Tract 818, Cook County, Illinois",818,Cook,7869,0.1372474266,0.8627525734,0.01957046639,0.003812428517,0.0781547846,0,0.01499555217,0.02071419494,9919,0.184,0.026,128243
17031081900,"Census Tract 819, Cook County, Illinois",819,Cook,561,0.2584670232,0.7415329768,0.0623885918,0.01604278075,0.1336898396,0.03565062389,0,0.01069518717,923,0.518,0.226,158375
17031090100,"Census Tract 901, Cook County, Illinois",901,Cook,1894,0.3859556494,0.6140443506,0.1024287223,0.0227032735,0.05015839493,0.1800422386,0.01003167899,0.02059134108,3508,0.23,0.039,95990
17031090200,"Census Tract 902, Cook County, Illinois",902,Cook,3937,0.331978664,0.668021336,0.07137414275,0.0223520447,0.08432816866,0.07848615697,0.004826009652,0.07061214122,6838,0.154,0.021,103733
17031090300,"Census Tract 903, Cook County, Illinois",903,Cook,787,0.4320203304,0.5679796696,0.125794155,0.06480304956,0.06099110546,0.1054637865,0.02033036849,0.05463786531,1378,0.081,0.034,97102
17031100100,"Census Tract 1001, Cook County, Illinois",1001,Cook,2879,0.4723862452,0.5276137548,0.1754081278,0.01597777006,0.06425842306,0.06530045155,0.03577631122,0.1156651615,5563,0.19,0.072,79665
17031100200,"Census Tract 1002, Cook County, Illinois",1002,Cook,3534,0.4221844935,0.5778155065,0.08970005659,0.05093378608,0.1024335031,0.08488964346,0.01414827391,0.08007923033,6872,0.176,0.096,74201
17031100300,"Census Tract 1003, Cook County, Illinois",1003,Cook,2940,0.430952381,0.569047619,0.08299319728,0.05102040816,0.1319727891,0.137755102,0.01326530612,0.01394557823,6186,0.199,0.04,83197
17031100400,"Census Tract 1004, Cook County, Illinois",1004,Cook,1676,0.330548926,0.669451074,0.08890214797,0.03341288783,0.09188544153,0.07935560859,0.01431980907,0.02267303103,3364,0.194,0.053,93778
17031100500,"Census Tract 1005, Cook County, Illinois",1005,Cook,2926,0.5242652085,0.4757347915,0.1695146958,0.01777170198,0.0970608339,0.08714969241,0.008885850991,0.1438824334,5696,0.178,0.059,75759
17031100600,"Census Tract 1006, Cook County, Illinois",1006,Cook,2473,0.5200161747,0.4799838253,0.1504245855,0.06672058229,0.149211484,0.07440355843,0.003234937323,0.07602102709,4789,0.295,0.052,75601
17031100700,"Census Tract 1007, Cook County, Illinois",1007,Cook,2558,0.5062548866,0.4937451134,0.157544957,0.05003909304,0.09890539484,0.107505864,0.0164190774,0.07584050039,4700,0.202,0.04,81458
17031110100,"Census Tract 1101, Cook County, Illinois",1101,Cook,2674,0.4648466717,0.5351533283,0.1742707554,0.01458489155,0.08676140613,0.1189229619,0.02169035153,0.04861630516,5367,0.337,0.121,79122
17031110200,"Census Tract 1102, Cook County, Illinois",1102,Cook,1563,0.3506078055,0.6493921945,0.07805502239,0.06781829814,0.04990403071,0.06078055022,0.01279590531,0.08125399872,3433,0.433,0.09,81731
17031110300,"Census Tract 1103, Cook County, Illinois",1103,Cook,2928,0.4088114754,0.5911885246,0.1431010929,0.02800546448,0.0843579235,0.06967213115,0.01297814208,0.07069672131,5720,0.356,0.132,81014
17031110400,"Census Tract 1104, Cook County, Illinois",1104,Cook,2521,0.4430781436,0.5569218564,0.1935739786,0.03451011503,0.07179690599,0.0571201904,0.005950019833,0.08012693376,4467,0.382,0.082,69736
17031110501,"Census Tract 1105.01, Cook County, Illinois",1105.01,Cook,2934,0.4567143831,0.5432856169,0.2038173142,0.05214723926,0.08520790729,0.02488070893,0.02488070893,0.06578050443,5390,0.417,0.052,86512
17031110502,"Census Tract 1105.02, Cook County, Illinois",1105.02,Cook,2088,0.4425287356,0.5574712644,0.1451149425,0.03256704981,0.1005747126,0.05507662835,0,0.1091954023,3612,0.427,0.096,59875
17031120100,"Census Tract 1201, Cook County, Illinois",1201,Cook,2061,0.2925764192,0.7074235808,0.06938379427,0.01843765163,0.09024745269,0.07180980107,0.01601164483,0.02668607472,4102,0.129,0.025,133622
17031120200,"Census Tract 1202, Cook County, Illinois",1202,Cook,2292,0.2936300175,0.7063699825,0.06457242583,0.00872600349,0.1007853403,0.05497382199,0.04581151832,0.0187609075,4725,0.304,0.058,105833
17031120300,"Census Tract 1203, Cook County, Illinois",1203,Cook,3346,0.3514644351,0.6485355649,0.1186491333,0.007770472206,0.1473401076,0.03855349671,0.01823072325,0.02092050209,6516,0.311,0.042,123818
17031120400,"Census Tract 1204, Cook County, Illinois",1204,Cook,1924,0.4194386694,0.5805613306,0.103950104,0.0841995842,0.091995842,0.03846153846,0.003638253638,0.09719334719,3749,0.488,0.064,78750
17031130100,"Census Tract 1301, Cook County, Illinois",1301,Cook,1784,0.3010089686,0.6989910314,0.08912556054,0.02186098655,0.04932735426,0,0.06165919283,0.07903587444,5228,0.401,0.131,43438
17031130200,"Census Tract 1302, Cook County, Illinois",1302,Cook,805,0.3267080745,0.6732919255,0.06459627329,0.03354037267,0.1093167702,0.07701863354,0.0248447205,0.01739130435,1547,0.388,0.052,79167
17031130300,"Census Tract 1303, Cook County, Illinois",1303,Cook,2556,0.4730046948,0.5269953052,0.1654929577,0.03442879499,0.1087636933,0.02230046948,0.01095461659,0.1310641628,5482,0.546,0.195,56882
17031140100,"Census Tract 1401, Cook County, Illinois",1401,Cook,1615,0.4643962848,0.5356037152,0.09411764706,0.1089783282,0.09845201238,0.03591331269,0.05139318885,0.07554179567,3527,0.666,0.301,42868
17031140200,"Census Tract 1402, Cook County, Illinois",1402,Cook,3298,0.6100667071,0.3899332929,0.1725288053,0.184354154,0.06610066707,0.01940570042,0.01425106125,0.153426319,6429,0.673,0.262,43125
17031140301,"Census Tract 1403.01, Cook County, Illinois",1403.01,Cook,1122,0.6443850267,0.3556149733,0.1951871658,0.1648841355,0.1122994652,0.02049910873,0.01693404635,0.1345811052,2700,0.867,0.248,46534
17031140302,"Census Tract 1403.02, Cook County, Illinois",1403.02,Cook,2083,0.4579932789,0.5420067211,0.1805088814,0.04176668267,0.1228996639,0.008161305809,0.02304368699,0.08161305809,4127,0.662,0.129,72713
17031140400,"Census Tract 1404, Cook County, Illinois",1404,Cook,3159,0.4846470402,0.5153529598,0.1642924976,0.02817347262,0.1522633745,0.02215891105,0.02532446977,0.09243431466,6011,0.511,0.062,70682
17031140500,"Census Tract 1405, Cook County, Illinois",1405,Cook,1919,0.4804585722,0.5195414278,0.2053152684,0.04637832204,0.07243355915,0.02188639917,0.03387180823,0.1005732152,4264,0.691,0.128,62264
17031140601,"Census Tract 1406.01, Cook County, Illinois",1406.01,Cook,1378,0.618287373,0.381712627,0.2917271408,0.1248185776,0.1066763425,0,0,0.09506531205,2927,0.778,0.134,48077
17031140602,"Census Tract 1406.02, Cook County, Illinois",1406.02,Cook,2693,0.6045302636,0.3954697364,0.2369105087,0.0913479391,0.06646862235,0.02413665058,0.02896398069,0.1567025622,4822,0.793,0.244,51982
17031140701,"Census Tract 1407.01, Cook County, Illinois",1407.01,Cook,1741,0.510626077,0.489373923,0.1774842045,0.1367030442,0.06031016657,0.006318207926,0.02871912694,0.1010913268,2920,0.761,0.135,63571
17031140702,"Census Tract 1407.02, Cook County, Illinois",1407.02,Cook,3469,0.4886134333,0.5113865667,0.1986163159,0.1089651196,0.08503891611,0.005477082733,0.003459210147,0.0870567887,6162,0.745,0.198,58824
17031140800,"Census Tract 1408, Cook County, Illinois",1408,Cook,3876,0.3359133127,0.6640866873,0.1011351909,0.04876160991,0.04179566563,0.02347781218,0.0157378741,0.10500516,6454,0.548,0.148,71366
17031150200,"Census Tract 1502, Cook County, Illinois",1502,Cook,4377,0.4311172036,0.5688827964,0.1085218186,0.03335618003,0.1112634224,0.05848754855,0.00982408042,0.1096641535,7747,0.416,0.13,68157
17031150300,"Census Tract 1503, Cook County, Illinois",1503,Cook,4122,0.3648714216,0.6351285784,0.1365841824,0.02426006793,0.1048034934,0.02426006793,0.01091703057,0.06404657933,7859,0.427,0.081,76545
17031150401,"Census Tract 1504.01, Cook County, Illinois",1504.01,Cook,2538,0.5287628054,0.4712371946,0.2249802994,0.03270291568,0.1004728132,0.006304176517,0.05358550039,0.1107171001,5228,0.399,0.093,64225
17031150402,"Census Tract 1504.02, Cook County, Illinois",1504.02,Cook,2022,0.5578635015,0.4421364985,0.2754698318,0.1162215628,0.06775469832,0.0237388724,0.0118694362,0.0628090999,3599,0.302,0.047,76017
17031150501,"Census Tract 1505.01, Cook County, Illinois",1505.01,Cook,2075,0.4337349398,0.5662650602,0.1913253012,0.02843373494,0.06120481928,0.05686746988,0.02891566265,0.06698795181,3957,0.356,0.065,69320
17031150502,"Census Tract 1505.02, Cook County, Illinois",1505.02,Cook,1925,0.5106493506,0.4893506494,0.2202597403,0.02805194805,0.0825974026,0.07012987013,0.02025974026,0.08935064935,4378,0.411,0.167,61967
17031150600,"Census Tract 1506, Cook County, Illinois",1506,Cook,2276,0.4072934974,0.5927065026,0.1924428822,0.05448154657,0.08479789104,0.02416520211,0.01493848858,0.03646748682,4246,0.543,0.1,67500
17031150700,"Census Tract 1507, Cook County, Illinois",1507,Cook,2257,0.6038989809,0.3961010191,0.2228622065,0.06202924236,0.0868409393,0.0500664599,0.02082410279,0.1612760301,4197,0.543,0.179,71190
17031150800,"Census Tract 1508, Cook County, Illinois",1508,Cook,2794,0.4953471725,0.5046528275,0.2372942019,0.09627773801,0.06621331424,0.009663564782,0.008231925555,0.07766642806,4967,0.602,0.05,56917
17031151001,"Census Tract 1510.01, Cook County, Illinois",1510.01,Cook,1425,0.5501754386,0.4498245614,0.2680701754,0.05333333333,0.08421052632,0.01824561404,0.01403508772,0.1122807018,2714,0.707,0.173,62734
17031151002,"Census Tract 1510.02, Cook County, Illinois",1510.02,Cook,2375,0.6193684211,0.3806315789,0.2602105263,0.1557894737,0.08168421053,0.008421052632,0,0.1132631579,4770,0.757,0.101,55125
17031151100,"Census Tract 1511, Cook County, Illinois",1511,Cook,2725,0.5372477064,0.4627522936,0.2363302752,0.1012844037,0.07596330275,0.01211009174,0.01100917431,0.1005504587,5325,0.635,0.176,59917
17031151200,"Census Tract 1512, Cook County, Illinois",1512,Cook,1856,0.5123922414,0.4876077586,0.2516163793,0.03125,0.0625,0.01939655172,0.03125,0.1163793103,3474,0.526,0.097,64875
17031160100,"Census Tract 1601, Cook County, Illinois",1601,Cook,1270,0.4472440945,0.5527559055,0.1598425197,0.03779527559,0.05905511811,0.03228346457,0.02519685039,0.1330708661,2577,0.478,0.094,69844
17031160200,"Census Tract 1602, Cook County, Illinois",1602,Cook,1582,0.2541087231,0.7458912769,0.1087231353,0,0.0587863464,0.03855878635,0.01137800253,0.03666245259,3002,0.366,0.069,82765
17031160300,"Census Tract 1603, Cook County, Illinois",1603,Cook,2248,0.3785587189,0.6214412811,0.09252669039,0.05871886121,0.1027580071,0.003113879004,0.01067615658,0.1107651246,3764,0.407,0.121,56790
17031160400,"Census Tract 1604, Cook County, Illinois",1604,Cook,2606,0.3887183423,0.6112816577,0.1178050652,0.126247122,0.0410590944,0.008825786646,0.01573292402,0.07904834996,4693,0.53,0.148,56029
17031160501,"Census Tract 1605.01, Cook County, Illinois",1605.01,Cook,2041,0.5477707006,0.4522292994,0.2008819206,0.1474767271,0.07496325331,0.02547770701,0,0.0989710926,3870,0.757,0.141,56190
17031160502,"Census Tract 1605.02, Cook County, Illinois",1605.02,Cook,1837,0.4224278715,0.5775721285,0.1627653783,0.08437670114,0.05824714208,0,0.01306477953,0.1039738704,3782,0.76,0.117,57400
17031160601,"Census Tract 1606.01, Cook County, Illinois",1606.01,Cook,2102,0.3020932445,0.6979067555,0.11132255,0.07183634634,0.05661274976,0.01094196004,0,0.05137963844,3529,0.523,0.1,68902
17031160602,"Census Tract 1606.02, Cook County, Illinois",1606.02,Cook,2185,0.4132723112,0.5867276888,0.1194508009,0.1167048055,0.05080091533,0.02700228833,0.02288329519,0.07643020595,3681,0.622,0.059,64917
17031160700,"Census Tract 1607, Cook County, Illinois",1607,Cook,3661,0.4384048074,0.5615951926,0.1117181098,0.1242829828,0.04479650369,0.02676864245,0.007101884731,0.123736684,6191,0.565,0.146,79671
17031160800,"Census Tract 1608, Cook County, Illinois",1608,Cook,3002,0.4353764157,0.5646235843,0.1862091939,0.07928047968,0.05263157895,0.01499000666,0.02031978681,0.08194536975,4909,0.668,0.075,60409
17031160900,"Census Tract 1609, Cook County, Illinois",1609,Cook,1559,0.2687620269,0.7312379731,0.01539448364,0.02309172547,0.1334188582,0.007697241822,0.01090442591,0.07825529185,2464,0.478,0.094,82872
17031161000,"Census Tract 1610, Cook County, Illinois",1610,Cook,1212,0.2425742574,0.7574257426,0.06353135314,0.005775577558,0.05528052805,0.0404290429,0.02640264026,0.05115511551,2151,0.409,0.064,82740
17031161100,"Census Tract 1611, Cook County, Illinois",1611,Cook,1099,0.2047315742,0.7952684258,0.0746132848,0.03093721565,0.04822565969,0.01000909918,0.01455868972,0.02638762511,2043,0.367,0.021,116563
17031161200,"Census Tract 1612, Cook County, Illinois",1612,Cook,1572,0.5489821883,0.4510178117,0.2970737913,0.07188295165,0.06106870229,0.02162849873,0.01081424936,0.08651399491,3090,0.706,0.118,62250
17031161300,"Census Tract 1613, Cook County, Illinois",1613,Cook,2065,0.5772397094,0.4227602906,0.2014527845,0.1336561743,0.1181598063,0.02179176755,0.008716707022,0.09346246973,3919,0.658,0.081,47931
17031170100,"Census Tract 1701, Cook County, Illinois",1701,Cook,865,0.4693641618,0.5306358382,0.1387283237,0.01502890173,0.110982659,0.04046242775,0.0323699422,0.1317919075,2058,0.228,0.103,53882
17031170200,"Census Tract 1702, Cook County, Illinois",1702,Cook,2051,0.4529497806,0.5470502194,0.1935641151,0.04924427109,0.06728425158,0.03656752804,0.01657727938,0.08971233545,4106,0.481,0.081,72122
17031170300,"Census Tract 1703, Cook County, Illinois",1703,Cook,2747,0.5336730979,0.4663269021,0.2286130324,0.08518383691,0.1084819803,0.009464870768,0.01128503822,0.09064433928,5350,0.444,0.084,64455
17031170400,"Census Tract 1704, Cook County, Illinois",1704,Cook,2015,0.4540942928,0.5459057072,0.2307692308,0.03225806452,0.09677419355,0.003970223325,0,0.09032258065,4044,0.333,0.119,63281
17031170500,"Census Tract 1705, Cook County, Illinois",1705,Cook,3135,0.4405103668,0.5594896332,0.1247208931,0.04178628389,0.0995215311,0.08197767145,0.0283891547,0.06411483254,5593,0.315,0.059,84569
17031170600,"Census Tract 1706, Cook County, Illinois",1706,Cook,1245,0.5020080321,0.4979919679,0.1815261044,0.05060240964,0.08835341365,0.06666666667,0.01124497992,0.1036144578,2468,0.232,0.048,72574
17031170700,"Census Tract 1707, Cook County, Illinois",1707,Cook,1450,0.5468965517,0.4531034483,0.2813793103,0.04068965517,0.09103448276,0.04896551724,0.04344827586,0.04137931034,3177,0.325,0.084,73133
17031170800,"Census Tract 1708, Cook County, Illinois",1708,Cook,2315,0.6293736501,0.3706263499,0.3503239741,0.03196544276,0.117062635,0.04838012959,0.007343412527,0.07429805616,4189,0.37,0.064,67571
17031170900,"Census Tract 1709, Cook County, Illinois",1709,Cook,947,0.5617740232,0.4382259768,0.2998944034,0.02956705385,0.07919746568,0.01478352693,0.05174234424,0.08658922914,1881,0.494,0.067,63438
17031171000,"Census Tract 1710, Cook County, Illinois",1710,Cook,3868,0.534901758,0.465098242,0.2639607032,0.06514994829,0.1124612203,0.0196483971,0.00310237849,0.07057911065,7328,0.4,0.087,75339
17031171100,"Census Tract 1711, Cook County, Illinois",1711,Cook,2047,0.4870542257,0.5129457743,0.1929653151,0.04885197851,0.1104054714,0.06595017098,0.01514411334,0.05373717636,3841,0.502,0.095,63111
17031180100,"Census Tract 1801, Cook County, Illinois",1801,Cook,3155,0.5546751189,0.4453248811,0.294770206,0.02377179081,0.07606973059,0.06909667195,0.02123613312,0.06973058637,6360,0.588,0.185,51071
17031190100,"Census Tract 1901, Cook County, Illinois",1901,Cook,1286,0.6220839813,0.3779160187,0.2908242613,0.1391912908,0.08786936236,0.01710730949,0.03265940902,0.05443234837,2606,0.906,0.229,37629
17031190200,"Census Tract 1902, Cook County, Illinois",1902,Cook,2658,0.6053423627,0.3946576373,0.355530474,0.09556057186,0.03611738149,0,0.01203912716,0.1060948081,5624,0.875,0.119,59246
17031190300,"Census Tract 1903, Cook County, Illinois",1903,Cook,2859,0.6110528157,0.3889471843,0.3630640084,0.05771248688,0.08289611752,0.01643931445,0.01469045121,0.07625043722,5535,0.715,0.167,55069
17031190401,"Census Tract 1904.01, Cook County, Illinois",1904.01,Cook,2015,0.552853598,0.447146402,0.2769230769,0.06947890819,0.08287841191,0.01091811414,0.01141439206,0.1012406948,4193,0.696,0.184,61383
17031190402,"Census Tract 1904.02, Cook County, Illinois",1904.02,Cook,2782,0.6085549964,0.3914450036,0.3073328541,0.07979870597,0.0801581596,0.0341480949,0.005032350827,0.1020848311,5572,0.736,0.073,51421
17031190601,"Census Tract 1906.01, Cook County, Illinois",1906.01,Cook,2765,0.7200723327,0.2799276673,0.4318264014,0.09005424955,0.05063291139,0.02423146474,0.008679927667,0.1146473779,5145,0.939,0.16,49091
17031190602,"Census Tract 1906.02, Cook County, Illinois",1906.02,Cook,2803,0.5997145915,0.4002854085,0.3164466643,0.05708169818,0.06136282554,0.007135212273,0.004281127364,0.1534070639,5608,0.872,0.111,54464
17031190701,"Census Tract 1907.01, Cook County, Illinois",1907.01,Cook,1213,0.7131079967,0.2868920033,0.3965375103,0.05853256389,0.04039571311,0.03215169002,0.01566364386,0.1698268755,2924,0.885,0.235,40298
